Tax year,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
    Addendum(A.1): Investments in Government Obligations  (1959-60 & 1969-81) = sum(l.23:l.25) ],0.0001664915825432183,0.00018833589610274678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003664932218962967,NaN,NaN,NaN,0.0001388209146218261,NaN,0.0001714875150156923,NaN,0.00018350765145598143,0.0001693847462939047,0.0001352154447114241,9.864463286584186e-5,0.0001291433442852773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (A.1.1): Investments in GO(State, Territory, possession) (1959-60 & 1969-81)",3.516123714186031e-5,3.271126254189851e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.939112532735858e-5,NaN,NaN,NaN,5.0721353523561504e-5,NaN,7.29240360281654e-5,NaN,6.48382717864029e-5,4.15959523711313e-5,3.58104587427631e-5,2.774150625046591e-5,2.9333270139047177e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (A.1.2):  Investments in GO(US) (1959-60 & 1969-81),0.00010067209299650727,0.00012549089018440876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00032710209656893814,NaN,NaN,NaN,8.80995610982646e-5,NaN,9.856347898752689e-5,NaN,0.00011866937966957853,0.0001277887939227734,9.940498596866099e-5,7.090312661537595e-5,9.981007414623013e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (A.1.3):  Investments in GO(Not Stated) (1959-60 & 1969-81),3.0658252404850727e-5,3.0133743376439484e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Total liabilities  [ =sum(l.27:l.33) ],0.01463309588347832,0.01721081267446191,NaN,0.02099533549034478,0.023270334928229663,0.024658802559682086,0.025919078687680945,0.026249104392105375,0.028180524885488726,0.028096262056809592,0.03142295760184353,0.031116491801476374,0.029828010473451516,0.03169627318995239,0.03433122628695867,0.034893751338786194,0.032956961346165714,0.0331998727455573,0.03437873097943824,0.03378472817857126,0.03264825661611984,0.030592765145642385,0.028428693615080068,0.03305019844254527,0.03913321957557956,0.044623744276630774,0.04792260460352539,0.05480256880958313,0.0913910623937354,0.11162800800849738,0.1218443058504887,0.12481800741353889,0.12498097409131897,0.12393407201816718,0.1268923929939219,0.12949762296706185,0.13319715804799345,0.1362993072568456,0.1524296546380599,0.1605994514729802,0.1691063678439135,0.17468736230547172,0.17794916078155504,0.1845263567712937,0.19086038100807842,0.19953114830931745,0.20990416840853007,0.22067618999502228,0.22967281957973856,0.22798476891659517,0.22379375216318587,0.22093759207855473,0.22059096162677666,0.22107080528633927,0.22166151517684443,0.22665504825098487,0.22654041168254593,0.2308123338831719,0.23049469653992213,0.21807598246480675,0.21673863130433443,0.2356395957554897,0.23475583964102978,0.22846977821279563
    Accounts payable,0.0025378105027470317,0.0029544638280768905,NaN,NaN,0.00397351164797239,NaN,0.004241368254143602,0.004324109248181123,NaN,NaN,0.005325620200173936,NaN,NaN,NaN,0.005422410648137754,NaN,0.005063188169771097,NaN,0.005429972053380062,0.005334929552189808,0.0051288161797533845,0.00483337912236942,0.00419976233543631,0.004764870630293957,0.0054693024673930215,0.0061265844448192535,0.006429603830762951,0.00692419258232814,0.011965572894300253,0.01444327632638828,0.015561085546956704,0.016220996004792102,0.016030919131443982,0.01597757106353715,0.016635954432993868,0.01731602544503842,0.01743700113707924,0.017713025270768856,0.019509649139987727,0.01983879747323597,0.020727340971586843,0.021012271250514098,0.0202077126013603,0.02074475602217491,0.022402266670740065,0.024162325626927817,0.025842099095519457,0.027126060478229547,0.02820471385416894,0.027692202608257274,0.026399784170082926,0.028054928938330732,0.02854212572369833,0.028443355684795776,0.02543586808661711,0.026271219705343064,0.025752491702796265,0.02553002202137282,0.024983473622562234,0.020376288770090754,0.019991598971624024,0.020032939450012378,0.020209230181097288,0.019203758075249166
"    Mortgages, notes, bonds payable in less than 1 year",0.0020982145253367174,0.0026498943549011582,NaN,NaN,0.0028433963448113576,NaN,0.0034673072078395344,0.003623056647660355,NaN,NaN,0.00434642276302924,NaN,NaN,NaN,0.005394074265316661,NaN,0.005244622839046023,NaN,0.005645247489463576,0.005404941913991289,0.005400881806759935,0.004810496736962462,0.004426527443833739,0.004901503354428165,0.005590600868785632,0.006626758681428854,0.0070755825275946255,0.007942281812661326,0.014260782684185973,0.01714933109109666,0.019587552246002008,0.01905910170876303,0.01867003792872803,0.017621147528337152,0.017608674650170686,0.017946323407118967,0.01890070275869011,0.019080904388661536,0.019971451062027953,0.02018764838791294,0.020389395600037045,0.02106784843007752,0.020932520431766268,0.02194005558367618,0.023040017806563114,0.02384127740931716,0.02383706581011085,0.024688007085911613,0.024104645235656093,0.02277158974132595,0.019278370931699654,0.017786252163021644,0.017331265755078356,0.01829276933573767,0.018067294848200157,0.018904023525940106,0.018577744466950267,0.018853028673942816,0.018604698568261576,0.017945090256265867,0.017706880117170015,0.016100071479762067,0.012417714291855923,0.013458691692765052
    Other current liabilities,0.0005157518201719914,0.0006337304704064663,NaN,NaN,0.001056147148795984,NaN,0.0012469348191876748,0.0012305492651958289,0.0013265120779013884,0.0016081437217416448,0.0016420522496228929,0.0017675409460329466,0.001697280336524016,0.0017921461015862593,0.0021501933524908515,0.0022471578903771124,0.002109012739004715,0.002218440471183061,0.00244545989914623,0.0027104157639121296,0.0024100991385560947,0.0023549044607387307,0.002287604679827916,0.0034341269739209023,0.003696038951711567,0.0036705087882370102,0.0038768574358161215,0.004478885744288131,0.00818966987043828,0.009300317696877152,0.009283575168658426,0.009403535785820366,0.009585307485439166,0.00977218979968336,0.01037908400292248,0.010686739800934127,0.011018131485733367,0.011286533512066335,0.017872708203925784,0.022115815093695482,0.023959815170988535,0.026014800283915094,0.027739080369940113,0.03136322232335887,0.03259754278157719,0.033599030170261654,0.03593834160186398,0.038322913481103185,0.041333540621302914,0.04101879496233614,0.04096328170051983,0.03991767463702336,0.040463264304797034,0.04135009102391601,0.04465905994443471,0.04479002038716416,0.043725136661514265,0.04593298490665711,0.04504920895271705,0.04191544285590077,0.03946268334857476,0.04586920971939503,0.045722103445449004,0.04355159182170191
    Loans from shareholders (1963-2019),NaN,NaN,NaN,NaN,0.001595411404816064,NaN,0.0016598171332190023,0.0017471668793504907,NaN,NaN,0.0020775008230028056,NaN,NaN,NaN,0.0030164553072312148,NaN,0.0035842914492457733,NaN,0.004017002381563109,0.003946715405134974,0.0041859060119139825,0.004666779243532459,0.004853725599392088,0.005404744139059014,0.006250205143699653,0.006667368566526807,0.006651773378022802,0.0077112708425635165,0.009205456195039766,0.01083376677046496,0.012441899609683811,0.013441624082866354,0.014316852082832301,0.014093610795900267,0.01458965009996998,0.014805725106199388,0.015312203974240515,0.015025122127474352,0.014895393580825858,0.014830599470341285,0.014642691772091704,0.014717339228590672,0.01496144474225824,0.01575271266419913,0.01667882808374322,0.01651500434305875,0.016642286177592072,0.016658428746727516,0.01637656571390198,0.016488391360731738,0.017528677136250302,0.017390174185331342,0.016888572765224426,0.01637102910858086,0.016120928400823593,0.015192200504107816,0.014845487834694242,0.014713002607350537,0.014724825824381293,0.014050838147149306,0.013308006060543597,0.01271423758125098,0.011693228614016605,0.010774581615371466
"    Mortgages, notes, bonds payable in 1 year or more",0.0019002557250591388,0.0026845562721476745,NaN,NaN,0.003618390461997019,NaN,0.0038675839194707183,0.004201406663765315,0.004320052467617642,0.004204364849450009,0.0048910304977815774,0.004984769445347679,0.0052024973172511485,0.00588988202734714,0.0068511157757672365,0.0070688979014951045,0.00676662112500178,0.006809394303015034,0.007238511768034408,0.007549299008887144,0.007776060362352241,0.007663869160716717,0.00747439243838791,0.007840336516448856,0.009240304861974476,0.011307028930211984,0.012535809000227934,0.014246500209296338,0.019412831769550883,0.025311850536567034,0.02865545290503724,0.029915025530156576,0.029481425770717048,0.027736532538935547,0.027671620962945714,0.02779227611127182,0.028857288636053358,0.029366163920228134,0.031782903910113285,0.03291687783169405,0.03488128485297532,0.03620038382776546,0.037346437969863526,0.03739261877547555,0.037745221774633506,0.039227330723023514,0.04191189465118136,0.043406334933531215,0.04635270723937746,0.046982596926091795,0.04512978721537896,0.04124615829215167,0.039432499224986685,0.03855292608513489,0.038109232013894226,0.0384289593823038,0.03958106843179556,0.03950259333824092,0.0393150188082848,0.037991514009429274,0.037171401814541906,0.04160862437317198,0.03809569227728055,0.03910368912009213
    Other liabilities,0.000651378116529347,0.0007750736565741488,NaN,NaN,0.0007593944623107695,NaN,0.0008199003353141431,0.0009059236747830748,NaN,NaN,0.0010755659065560157,NaN,NaN,NaN,0.0014100160238421301,NaN,0.001124499081253294,NaN,0.0012586320854864911,0.0011320875710527179,0.0011206561939426788,0.001086752666059335,0.001100581813578311,0.001189088187083575,0.0016945810693228854,0.0018932785286752346,0.0021044851795779607,0.0025545204406206526,0.0037016640869662826,0.004142525319692509,0.004401890250603555,0.004253775692822444,0.004113592781184026,0.00401954227142289,0.0037131789636861037,0.0036399175215404028,0.003451546772020913,0.0035624581171943147,0.004124807404257066,0.004246708391000282,0.0044996037865381285,0.004833557507634413,0.0051076675150627075,0.00508097943583319,0.005681144508115516,0.006671051197017712,0.007025664693922486,0.008011164639233827,0.008151851760245866,0.010902856235217364,0.011387204175806066,0.011172879129077995,0.01121859580664591,0.009229526078859504,0.009078176279952653,0.008734782576102027,0.008505753505913276,0.008525038164228678,0.008568973993710618,0.007621073563421828,0.00843573179401914,0.0098775658668534,0.009869918436358632,0.011573270400398178
"Net worth, total   [ = sum(l.34:l.42) - l.43 ]",0.0069296851936340945,0.0075130940923555725,NaN,NaN,0.009424083457526081,NaN,0.010616167018506269,0.010216892013169186,0.011348609643017865,0.011123459178802765,0.012064765161677059,0.010835626099992265,0.010061438811864188,0.01038935353487972,0.010086960914172821,0.009698152976586855,0.009064725942843034,0.008625968019848277,0.008343905302364367,0.007706339813888337,0.0066258369228415276,0.005176584105243154,0.00408610491727421,0.005515529239434666,0.007192186487868316,0.008332215841389455,0.009248493712460927,0.010944917396183229,0.024655085099218058,0.030446940649349805,0.031912850478057565,0.032523948608318025,0.03278283891097442,0.034713477866984276,0.03629423017283951,0.037310615712184976,0.03822028328417596,0.04026509979658427,0.04427274133692224,0.04646300504578212,0.05000623579352544,0.050841161874526385,0.05165429715130389,0.05225201196657586,0.05271535955727996,0.055515128757859,0.05870681630164802,0.06246328063028538,0.06514879508599698,0.06212833701492945,0.06310664683344813,0.06536952466716828,0.06671463804634592,0.06883110790779114,0.07019095560292199,0.07433384211323196,0.07555272913354176,0.07775566417137904,0.07924849677000456,0.07817573486254895,0.08066232919786098,0.08943694723826087,0.09674795243712025,0.09080419544883682
    Capital stock,0.0036552005735602526,0.00430170617756489,NaN,NaN,0.005528212408816378,NaN,0.005760822267337924,0.005440723911808747,NaN,NaN,0.005796724694506272,NaN,NaN,NaN,0.004698425538243944,NaN,0.004380720207204683,NaN,0.004162732620305443,0.003929133751119983,0.003867572934226457,0.003372672239979813,0.0029539245054865217,0.003110879603946302,0.003404265172791259,0.003415661183971817,0.00325140038704958,0.0036382922554240725,0.00475920036496839,0.0053839684533646725,0.0055899767441036025,0.005885273271951843,0.006166361081425868,0.006482573343330787,0.006449710646215918,0.0064579879120149255,0.006428382267532611,0.006369087572317128,0.006131106987168367,0.006233753920000812,0.006315693354868961,0.006319355607167022,0.006225331506193247,0.0062040251592353195,0.006078012822471185,0.005945421600832139,0.005844537512547743,0.005728979153467501,0.00590242761133789,0.005933584078172159,0.006050408317629694,0.005972683647273956,0.005809835066397294,0.005813764329576097,0.005667095993686986,0.005493572517434836,0.005442428510186297,0.005505088696767701,0.005402097745565468,0.005202133796425303,0.004905887897213656,0.004968852058599838,0.0046040967484761745,0.004266201947954401
    Additional paid-in capital,0.0003506136251231659,0.0005244772134768484,NaN,NaN,0.0007304290532590791,NaN,0.0009710126379348206,0.0009634614107945032,NaN,NaN,0.0012794308260000097,NaN,NaN,NaN,0.0014041937004692095,NaN,0.0015389327819270416,NaN,0.0017363415578439312,0.0016342760819340373,0.001724254595820172,0.0017017768829180764,0.0017887956530646162,0.0020795519693377782,0.0025898903643825407,0.003217415091540472,0.0037304008615851795,0.004712531424475029,0.005869879500701823,0.007266842460466447,0.00854731794993601,0.00962022013890659,0.011141681832257817,0.01220698624470828,0.012778242339243564,0.0124067915462049,0.012997673876458506,0.013376350437909895,0.014643842205794847,0.015304300417850211,0.01724461270134102,0.01720556812674569,0.017779101144980276,0.018708415544983176,0.019659671538740184,0.01954967154492733,0.020489276141774683,0.020198468063200806,0.021997494235962013,0.022576123730878462,0.02402279247637133,0.024687595118629706,0.02384431867162846,0.02530141953012095,0.027832137301553497,0.025908020484619102,0.026833671995639907,0.029486500682029213,0.02680546327976471,0.02655328633347463,0.026519669004365927,0.027129954268203537,0.026171957811895102,0.02617041699408788
"    Retained Earnings, appropriated (aka Surplus Reserves) (1959-1985)",9.847523454243617e-5,0.00013079526975452724,NaN,NaN,0.0001049933328104165,NaN,8.666974722783175e-5,0.00010694062310213496,NaN,NaN,0.00020665575880858674,NaN,NaN,NaN,0.00014067726691062568,NaN,0.00013453822888425692,NaN,0.00015202807535307945,0.0001672708654834434,0.00014288748323870634,0.00012227912506426506,0.00013007566788201337,0.00019733392268471485,0.00015052126587559073,0.00030698162503439534,0.00027141546432928114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Retained earnings, unappropriated (1959-1985)",0.00282539576040824,0.002556115431559307,NaN,NaN,0.003060448662640207,NaN,0.003797662366005693,0.0038768929475027475,NaN,NaN,0.0050995189732855745,NaN,NaN,NaN,0.0025137065588307925,NaN,0.002256334485525585,NaN,0.0017412886571692352,0.001527116655518224,0.0012088616098530334,0.000671425926580518,0.0005574403320693437,0.002248705286128999,0.0032776154239443837,0.004295088954785909,0.005063351770082316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Retained earnings, unappropriated (1986-2019)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003403023081990667,0.015627212595116798,0.019634753242566798,0.019784037450501456,0.019102039964153137,0.017619861324762766,0.018106978990470878,0.01912349445415575,0.02050404899745253,0.02097156019130995,0.022686398768654803,0.025654962278281727,0.027064747307597628,0.02872608037734141,0.029349184446478726,0.030475527004575443,0.030205947365512353,0.029801563486071166,0.03303530302697935,0.03540325773128514,0.03975807484924813,0.04052140611575277,0.03731705949588426,0.03698335896635925,0.038843673497676354,0.04121727193774868,0.04195729351044698,0.04102186694697128,0.04762487237435327,0.04797807425070179,0.0475645424150593,0.0518955124239105,0.051128254590464335,0.0539463831492524,0.06224123855962408,0.07087996381131051,0.06488213523332183
"    Shareholders undistributed taxable income, previously taxed (1973-85)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001704166479581528,0.0015754933042893577,0.001131936893734005,0.0009008974000380055,0.0009714678364089986,0.0008350313977850815,0.00012908108717090677,-0.0002691324383414173,-0.0009454038785285253,-0.0015755736979815413,-0.001795842806266748,-0.0018808107661630771,-0.0012704387368549146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Accumulated Adjustments Account (1983-85),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.382923348627614e-5,-0.0005233064684505424,-0.0011726461455563624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Other Adjustments Account (1983-85),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.403286371799084e-5,0.00019564554601939315,0.0001088048593920367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Adjustments to shareholders' equity (1998-2000),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00021665780076989306,0.000219233443240345,0.0006737226942434225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Less:  Cost of treasury stock (1966-2019),NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00017112688003894695,NaN,NaN,0.00031756509092338456,NaN,NaN,NaN,0.0003742086298632782,NaN,0.0003777366544325374,NaN,0.00041995344471632115,0.00038648893795243153,0.0004468207874677477,0.0004224376309581015,0.0003987273626997597,0.0005453678446815873,0.0006221250300629768,0.0006944593253489129,0.0007337947475661901,0.0008089293657065384,0.0016012073615689522,0.0018386235070481118,0.002008481666483503,0.0020835847666935427,0.0021450653274720293,0.002083060711525664,0.002057217266775718,0.00205821274348738,0.002177333051125109,0.0021667369822975548,0.0021571701343227065,0.0023564544004364206,0.002499384083266294,0.0027066690001084776,0.002825662504445078,0.0028663761031549875,0.002823888290002575,0.0030152674148798135,0.0030302550839595415,0.0032222414356310554,0.0032725328770556884,0.0036984302900054176,0.0039499129269121355,0.004134427596411742,0.004156787629428505,0.0042413694623528895,0.004330144639289773,0.004692623263175243,0.004701445677645921,0.004800467622477169,0.004854576679236116,0.004707939809404451,0.004709610852971001,0.00490309760138358,0.004908065892413041,0.004514558726527286
"    Addendum (L.1): Retained earnings, all  (1959-2019) [  =sum(l.36:l.42) ]",0.002923870994950676,0.002686910701313834,NaN,NaN,0.0031654419954506236,NaN,0.003884332113233525,0.003983833570604883,NaN,NaN,0.005306174732094162,NaN,NaN,NaN,0.004358550305322947,NaN,0.003522809608143847,NaN,0.002864784568931313,0.002529418918786749,0.0014808301802626466,0.0005245726133033657,-0.00025788787857716815,0.0008704655108321727,0.0018201559807574934,0.0023935988912260784,0.0030004872113923576,0.003403023081990667,0.015627212595116798,0.019634753242566798,0.019784037450501456,0.019102039964153137,0.017619861324762766,0.018106978990470878,0.01912349445415575,0.02050404899745253,0.02097156019130995,0.022686398768654803,0.025654962278281727,0.02728140510836752,0.028945313820581752,0.03002290714072215,0.030475527004575443,0.030205947365512353,0.029801563486071166,0.03303530302697935,0.03540325773128514,0.03975807484924813,0.04052140611575277,0.03731705949588426,0.03698335896635925,0.038843673497676354,0.04121727193774868,0.04195729351044698,0.04102186694697128,0.04762487237435327,0.04797807425070179,0.0475645424150593,0.0518955124239105,0.051128254590464335,0.0539463831492524,0.06224123855962408,0.07087996381131051,0.06488213523332183
"    Addendum (L.2): Retained Earnings, Unappropriated (1986-1989) [=sum(l46:l.50)]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.2.1): Retained Earnings unappropriated (reported) (1986-1989),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003403023081990667,0.015627212595116798,0.019634753242566798,0.019784037450501456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (L.2.2): Shareholders undistributed taxable income, previously taxed (1986-89)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0008691416404509446,-0.0004153132250580046,-0.00023126503168757084,-0.00014056133210909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.2.3): Accumulated Adjustments Account (1986-89),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.002037680765109678,-0.00021571753259124466,0.0010449555594852836,0.0009266872046483432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.2.4): Other Adjustments Account (1986-89),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00018483694428655934,0.00026110687168333434,0.00022980621559922986,0.00019807872971756138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.2.5): Other Retained Earnings (1986-89),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0061250085432647304,0.01599713648108271,0.018591256499169855,0.01879983284824464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (L.3): Retained Earnings, Unappropriated (1959-65) [ =l.52+l.53  ]",0.00282539576040824,0.002556115431559307,NaN,NaN,0.003060448662640207,NaN,0.003797662366005693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (L.3.1): Earned Surplus and undivided profits, accumulated (1959-65)",0.002419979526659433,0.0023030244366516587,NaN,NaN,0.0021860428268883833,NaN,0.0026012334818379364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.3.2): Shareholders undistributed Taxable income (1959-69),0.0004054162337488067,0.0002530909949076481,NaN,NaN,0.0008744058357518236,NaN,0.0011964288841677568,0.0015104424069416066,NaN,NaN,0.0018599293445949597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
